promoter_id	tss_id
CPROM931	CTSS1143
CPROM931	CTSS1144
CPROM932	CTSS1145
CPROM932	CTSS1146
CPROM932	CTSS1147
CPROM933	CTSS1148
CPROM934	CTSS1149
CPROM934	CTSS1150
CPROM935	CTSS1151
CPROM935	CTSS1152
CPROM935	CTSS1153
CPROM936	CTSS1154
CPROM937	CTSS1155
CPROM937	CTSS1156
CPROM938	CTSS1157
CPROM939	CTSS1158
CPROM940	CTSS1159
CPROM941	CTSS1160
CPROM942	CTSS1161
CPROM943	CTSS1162
CPROM944	CTSS1163
CPROM945	CTSS1164
CPROM945	CTSS1165
CPROM945	CTSS1166
CPROM946	CTSS1167
CPROM947	CTSS1168
CPROM948	CTSS1169
CPROM949	CTSS1170
CPROM950	CTSS1171
CPROM951	CTSS1172
CPROM951	CTSS1173
CPROM952	CTSS1174
CPROM953	CTSS1175
CPROM954	CTSS1176
CPROM955	CTSS1177
CPROM956	CTSS1178
CPROM957	CTSS1179
CPROM958	CTSS1180
CPROM958	CTSS1181
CPROM958	CTSS1182
CPROM958	CTSS1183
CPROM958	CTSS1184
CPROM958	CTSS1185
CPROM959	CTSS1186
CPROM959	CTSS1187
CPROM960	CTSS1188
CPROM961	CTSS1189
CPROM962	CTSS1190
CPROM963	CTSS1191
CPROM964	CTSS1192
CPROM965	CTSS1193
CPROM966	CTSS1194
CPROM967	CTSS1195
CPROM968	CTSS1196
CPROM968	CTSS1197
CPROM969	CTSS1198
CPROM969	CTSS1199
CPROM969	CTSS1200
CPROM969	CTSS1201
CPROM970	CTSS1202
CPROM971	CTSS1203
CPROM972	CTSS1204
CPROM973	CTSS1205
CPROM974	CTSS1206
CPROM974	CTSS1207
CPROM975	CTSS1208
CPROM976	CTSS1209
CPROM977	CTSS1210
CPROM978	CTSS1211
CPROM979	CTSS1212
CPROM980	CTSS1213
CPROM981	CTSS1214
CPROM982	CTSS1215
CPROM983	CTSS1216
CPROM984	CTSS1217
CPROM985	CTSS1218
CPROM986	CTSS1219
CPROM987	CTSS1220
CPROM988	CTSS1221
CPROM989	CTSS1222
CPROM990	CTSS1223
CPROM991	CTSS1224
CPROM992	CTSS1225
CPROM993	CTSS1226
CPROM994	CTSS1227
CPROM995	CTSS1228
CPROM996	CTSS1229
CPROM997	CTSS1230
CPROM997	CTSS1231
CPROM997	CTSS1232
CPROM997	CTSS1233
CPROM997	CTSS1234
CPROM997	CTSS1235
CPROM997	CTSS1236
CPROM998	CTSS1237
CPROM999	CTSS1238
CPROM1000	CTSS1239
CPROM1001	CTSS1240
CPROM1002	CTSS1241
CPROM1003	CTSS1242
CPROM1004	CTSS1243
CPROM1005	CTSS1244
CPROM1006	CTSS1245
CPROM1007	CTSS1246
CPROM1008	CTSS1247
CPROM1009	CTSS1248
CPROM1010	CTSS1249
CPROM1011	CTSS1250
CPROM1012	CTSS1251
CPROM1013	CTSS1252
CPROM1014	CTSS1253
CPROM1015	CTSS1254
CPROM1015	CTSS1255
CPROM1015	CTSS1256
CPROM1015	CTSS1257
CPROM1015	CTSS1258
CPROM1016	CTSS1259
CPROM1017	CTSS1260
CPROM1017	CTSS1261
CPROM1017	CTSS1262
CPROM1018	CTSS1263
CPROM1018	CTSS1264
CPROM1018	CTSS1265
CPROM1019	CTSS1266
CPROM1020	CTSS1267
CPROM1021	CTSS1268
CPROM1022	CTSS1269
CPROM1022	CTSS1270
CPROM1023	CTSS1271
CPROM1024	CTSS1273
CPROM1025	CTSS1272
CPROM1026	CTSS1274
CPROM1027	CTSS1275
CPROM1027	CTSS1276
CPROM1028	CTSS1277
CPROM1029	CTSS1278
CPROM1030	CTSS1279
CPROM1031	CTSS1280
CPROM1032	CTSS1281
CPROM1032	CTSS1282
CPROM1033	CTSS1283
CPROM1034	CTSS1284
CPROM1035	CTSS1285
CPROM1036	CTSS1286
CPROM1037	CTSS1287
CPROM1038	CTSS1288
CPROM1039	CTSS1289
CPROM1040	CTSS1290
CPROM1040	CTSS1291
CPROM1041	CTSS1292
CPROM1042	CTSS1293
CPROM1043	CTSS1294
CPROM1044	CTSS1295
CPROM1044	CTSS1296
CPROM1045	CTSS1297
CPROM1046	CTSS1298
CPROM1047	CTSS1299
CPROM1048	CTSS1300
CPROM1049	CTSS1301
CPROM1049	CTSS1302
CPROM1050	CTSS1303
CPROM1051	CTSS1304
CPROM1052	CTSS1305
CPROM1052	CTSS1306
CPROM1053	CTSS1307
CPROM1054	CTSS1308
CPROM1054	CTSS1309
CPROM1055	CTSS1310
CPROM1056	CTSS1311
CPROM1057	CTSS1312
CPROM1058	CTSS1313
CPROM1058	CTSS1314
CPROM1058	CTSS1315
CPROM1059	CTSS1316
CPROM1060	CTSS1317
CPROM1061	CTSS1318
CPROM1061	CTSS1319
CPROM1062	CTSS1320
CPROM1063	CTSS1321
CPROM1064	CTSS1322
CPROM1065	CTSS1323
CPROM1066	CTSS1324
CPROM1067	CTSS1325
CPROM1068	CTSS1326
CPROM1068	CTSS1327
CPROM1069	CTSS1328
CPROM1070	CTSS1329
CPROM1071	CTSS1330
CPROM1072	CTSS1331
CPROM1073	CTSS1332
CPROM1074	CTSS1333
CPROM1074	CTSS1334
CPROM1075	CTSS1335
CPROM1076	CTSS1336
CPROM1077	CTSS1337
CPROM1078	CTSS1338
CPROM1079	CTSS1339
CPROM1080	CTSS1340
CPROM1080	CTSS1341
CPROM1081	CTSS1342
CPROM1082	CTSS1343
CPROM1083	CTSS1344
CPROM1084	CTSS1345
CPROM1085	CTSS1346
CPROM1086	CTSS1347
CPROM1087	CTSS1348
CPROM1088	CTSS1349
CPROM1089	CTSS1350
CPROM1089	CTSS1351
CPROM1089	CTSS1352
CPROM1090	CTSS1353
CPROM1091	CTSS1354
CPROM1092	CTSS1355
CPROM1093	CTSS1356
CPROM1094	CTSS1357
CPROM1094	CTSS1358
CPROM1095	CTSS1359
CPROM1096	CTSS1360
CPROM1097	CTSS1361
CPROM1098	CTSS1362
CPROM1099	CTSS1363
CPROM1100	CTSS1364
CPROM1101	CTSS1365
CPROM1101	CTSS1366
CPROM1102	CTSS1367
CPROM1103	CTSS1368
CPROM1104	CTSS1369
CPROM1105	CTSS1370
CPROM1106	CTSS1371
CPROM1107	CTSS1372
CPROM1108	CTSS1373
CPROM1109	CTSS1375
CPROM1110	CTSS1374
CPROM1110	CTSS1376
CPROM1111	CTSS1377
CPROM1112	CTSS1378
CPROM1113	CTSS1379
CPROM1114	CTSS1380
CPROM1115	CTSS1381
CPROM1116	CTSS1382
CPROM1117	CTSS1383
CPROM1118	CTSS1384
CPROM1119	CTSS1385
CPROM1120	CTSS1386
CPROM1120	CTSS1387
CPROM1120	CTSS1388
CPROM1121	CTSS1389
CPROM1121	CTSS1390
CPROM1121	CTSS1391
CPROM1122	CTSS1392
CPROM1123	CTSS1393
CPROM1124	CTSS1394
CPROM1124	CTSS1395
CPROM1124	CTSS1396
CPROM1124	CTSS1397
CPROM1125	CTSS1398
CPROM1126	CTSS1399
CPROM1127	CTSS1400
CPROM1128	CTSS1401
CPROM1128	CTSS1402
CPROM1129	CTSS1403
CPROM1130	CTSS1404
CPROM1131	CTSS1405
CPROM1132	CTSS1406
CPROM1132	CTSS1407
CPROM1132	CTSS1408
CPROM1133	CTSS1409
CPROM1133	CTSS1410
CPROM1134	CTSS1411
CPROM1135	CTSS1412
CPROM1136	CTSS1413
CPROM1137	CTSS1414
CPROM1137	CTSS1415
CPROM1138	CTSS1416
CPROM1139	CTSS1417
CPROM1140	CTSS1418
CPROM1141	CTSS1419
CPROM1142	CTSS1420
CPROM1143	CTSS1421
CPROM1144	CTSS1422
CPROM1145	CTSS1423
CPROM1146	CTSS1424
CPROM1147	CTSS1425
CPROM1147	CTSS1426
CPROM1148	CTSS1427
CPROM1149	CTSS1428
CPROM1150	CTSS1429
CPROM1151	CTSS1430
CPROM1151	CTSS1431
CPROM1151	CTSS1432
CPROM1151	CTSS1433
CPROM1152	CTSS1434
CPROM1153	CTSS1435
CPROM1154	CTSS1436
CPROM1155	CTSS1437
CPROM1156	CTSS1438
CPROM1157	CTSS1439
CPROM1157	CTSS1440
CPROM1157	CTSS1441
CPROM1157	CTSS1442
CPROM1157	CTSS1443
CPROM1157	CTSS1444
CPROM1158	CTSS1445
CPROM1158	CTSS1446
CPROM1159	CTSS1447
CPROM1159	CTSS1448
CPROM1160	CTSS1449
CPROM1160	CTSS1450
CPROM1161	CTSS1451
CPROM1161	CTSS1452
CPROM1162	CTSS1453
CPROM1162	CTSS1454
CPROM1163	CTSS1455
CPROM1164	CTSS1456
CPROM1165	CTSS1457
CPROM1166	CTSS1458
CPROM1167	CTSS1459
CPROM1168	CTSS1460
CPROM1169	CTSS1461
CPROM1169	CTSS1462
CPROM1170	CTSS1463
CPROM1171	CTSS1464
CPROM1172	CTSS1465
CPROM1173	CTSS1466
CPROM1174	CTSS1467
CPROM1175	CTSS1468
CPROM1176	CTSS1469
CPROM1177	CTSS1470
CPROM1178	CTSS1471
CPROM1179	CTSS1472
CPROM1180	CTSS1473
CPROM1181	CTSS1474
CPROM1181	CTSS1475
CPROM1182	CTSS1476
CPROM1183	CTSS1477
CPROM1184	CTSS1478
CPROM1185	CTSS1479
CPROM1185	CTSS1480
CPROM1186	CTSS1481
CPROM1187	CTSS1482
CPROM1188	CTSS1483
CPROM1189	CTSS1484
CPROM1189	CTSS1485
CPROM1189	CTSS1486
CPROM1190	CTSS1487
CPROM1190	CTSS1488
CPROM1191	CTSS1489
CPROM1191	CTSS1490
CPROM1192	CTSS1491
CPROM1193	CTSS1492
CPROM1194	CTSS1493
CPROM1195	CTSS1494
CPROM1196	CTSS1495
CPROM1197	CTSS1496
CPROM1198	CTSS1497
CPROM1199	CTSS1498
CPROM1200	CTSS1499
CPROM1201	CTSS1500
CPROM1202	CTSS1501
CPROM1203	CTSS1502
CPROM1204	CTSS1503
CPROM1205	CTSS1504
CPROM1206	CTSS1505
CPROM1207	CTSS1506
CPROM1207	CTSS1507
CPROM1208	CTSS1508
CPROM1209	CTSS1509
CPROM1210	CTSS1510
CPROM1211	CTSS1511
CPROM1211	CTSS1512
CPROM1212	CTSS1513
CPROM1213	CTSS1514
CPROM1214	CTSS1515
CPROM1215	CTSS1516
CPROM1216	CTSS1517
CPROM1217	CTSS1518
CPROM1218	CTSS1519
CPROM1218	CTSS1520
CPROM1218	CTSS1521
CPROM1219	CTSS1522
CPROM1220	CTSS1524
CPROM1220	CTSS1525
CPROM1220	CTSS1526
CPROM1221	CTSS1523
CPROM1222	CTSS1527
CPROM1222	CTSS1528
CPROM1223	CTSS1529
CPROM1224	CTSS1530
CPROM1225	CTSS1531
CPROM1226	CTSS1532
CPROM1227	CTSS1533
CPROM1228	CTSS1534
CPROM1228	CTSS1535
CPROM1229	CTSS1536
CPROM1230	CTSS1537
CPROM1231	CTSS1538
CPROM1232	CTSS1539
CPROM1233	CTSS1540
CPROM1234	CTSS1541
CPROM1235	CTSS1542
CPROM1236	CTSS1543
CPROM1237	CTSS1544
CPROM1238	CTSS1545
CPROM1239	CTSS1546
CPROM1240	CTSS1547
CPROM1241	CTSS1548
CPROM1242	CTSS1549
CPROM1243	CTSS1550
CPROM1244	CTSS1551
CPROM1244	CTSS1552
CPROM1245	CTSS1553
CPROM1246	CTSS1554
CPROM1247	CTSS1555
CPROM1248	CTSS1556
CPROM1249	CTSS1557
CPROM1250	CTSS1558
CPROM1251	CTSS1559
CPROM1252	CTSS1560
CPROM1253	CTSS1561
CPROM1254	CTSS1562
CPROM1255	CTSS1563
CPROM1256	CTSS1564
CPROM1257	CTSS1565
CPROM1258	CTSS1566
CPROM1259	CTSS1567
CPROM1260	CTSS1568
CPROM1260	CTSS1569
CPROM1260	CTSS1570
CPROM1261	CTSS1571
CPROM1262	CTSS1572
CPROM1263	CTSS1573
CPROM1264	CTSS1574
CPROM1264	CTSS1575
CPROM1265	CTSS1576
CPROM1266	CTSS1577
CPROM1267	CTSS1578
CPROM1268	CTSS1579
CPROM1269	CTSS1580
CPROM1270	CTSS1581
CPROM1270	CTSS1582
CPROM1271	CTSS1583
CPROM1271	CTSS1584
CPROM1271	CTSS1585
CPROM1272	CTSS1586
CPROM1273	CTSS1587
CPROM1274	CTSS1588
CPROM1275	CTSS1589
CPROM1276	CTSS1590
CPROM1277	CTSS1591
CPROM1278	CTSS1592
CPROM1279	CTSS1593
CPROM1280	CTSS1594
CPROM1281	CTSS1595
CPROM1282	CTSS1596
CPROM1283	CTSS1597
CPROM1283	CTSS1598
CPROM1283	CTSS1599
CPROM1284	CTSS1600
CPROM1284	CTSS1601
CPROM1285	CTSS1602
CPROM1286	CTSS1603
CPROM1287	CTSS1604
CPROM1288	CTSS1605
CPROM1288	CTSS1606
CPROM1289	CTSS1607
CPROM1289	CTSS1608
CPROM1290	CTSS1609
CPROM1291	CTSS1610
CPROM1292	CTSS1611
CPROM1293	CTSS1612
CPROM1294	CTSS1613
CPROM1295	CTSS1614
CPROM1296	CTSS1615
CPROM1297	CTSS1616
CPROM1298	CTSS1617
CPROM1298	CTSS1618
CPROM1299	CTSS1619
CPROM1300	CTSS1620
CPROM1300	CTSS1621
CPROM1300	CTSS1622
CPROM1301	CTSS1623
CPROM1302	CTSS1624
CPROM1303	CTSS1625
CPROM1304	CTSS1626
CPROM1305	CTSS1627
CPROM1305	CTSS1628
CPROM1305	CTSS1629
CPROM1306	CTSS1630
CPROM1307	CTSS1631
CPROM1308	CTSS1632
CPROM1309	CTSS1633
CPROM1310	CTSS1634
CPROM1311	CTSS1635
CPROM1312	CTSS1636
CPROM1313	CTSS1637
CPROM1314	CTSS1638
CPROM1315	CTSS1639
CPROM1316	CTSS1640
CPROM1317	CTSS1641
CPROM1318	CTSS1642
CPROM1319	CTSS1644
CPROM1319	CTSS1645
CPROM1319	CTSS1646
CPROM1320	CTSS1643
CPROM1321	CTSS1647
CPROM1322	CTSS1648
CPROM1323	CTSS1649
CPROM1324	CTSS1650
CPROM1325	CTSS1651
CPROM1326	CTSS1652
CPROM1327	CTSS1653
CPROM1328	CTSS1654
CPROM1328	CTSS1655
CPROM1329	CTSS1656
CPROM1330	CTSS1657
CPROM1331	CTSS1658
CPROM1331	CTSS1659
CPROM1332	CTSS1660
CPROM1332	CTSS1661
CPROM1332	CTSS1662
CPROM1333	CTSS1663
CPROM1333	CTSS1664
CPROM1333	CTSS1665
CPROM1334	CTSS1666
CPROM1335	CTSS1667
CPROM1336	CTSS1668
CPROM1337	CTSS1669
CPROM1337	CTSS1670
CPROM1338	CTSS1671
CPROM1339	CTSS1672
CPROM1340	CTSS1673
CPROM1341	CTSS1674
CPROM1342	CTSS1675
CPROM1343	CTSS1676
CPROM1344	CTSS1677
CPROM1345	CTSS1678
CPROM1346	CTSS1679
CPROM1347	CTSS1680
CPROM1348	CTSS1681
CPROM1349	CTSS1682
CPROM1350	CTSS1683
CPROM1351	CTSS1684
CPROM1352	CTSS1685
CPROM1353	CTSS1686
CPROM1353	CTSS1687
CPROM1353	CTSS1688
CPROM1353	CTSS1689
CPROM1353	CTSS1690
CPROM1353	CTSS1691
CPROM1353	CTSS1692
CPROM1353	CTSS1693
CPROM1353	CTSS1694
CPROM1353	CTSS1695
CPROM1354	CTSS1696
CPROM1355	CTSS1697
CPROM1356	CTSS1698
CPROM1357	CTSS1700
CPROM1358	CTSS1699
CPROM1359	CTSS1701
CPROM1360	CTSS1702
CPROM1361	CTSS1703
CPROM1362	CTSS1704
CPROM1363	CTSS1705
CPROM1363	CTSS1706
CPROM1364	CTSS1707
CPROM1365	CTSS1708
CPROM1366	CTSS1709
CPROM1367	CTSS1710
CPROM1368	CTSS1711
CPROM1369	CTSS1712
CPROM1370	CTSS1713
CPROM1371	CTSS1714
CPROM1371	CTSS1715
CPROM1372	CTSS1716
CPROM1373	CTSS1717
CPROM1373	CTSS1718
CPROM1373	CTSS1719
CPROM1374	CTSS1720
CPROM1375	CTSS1721
CPROM1375	CTSS1722
CPROM1375	CTSS1723
CPROM1376	CTSS1724
CPROM1377	CTSS1725
CPROM1378	CTSS1726
CPROM1379	CTSS1727
CPROM1380	CTSS1728
CPROM1381	CTSS1729
CPROM1382	CTSS1730
CPROM1383	CTSS1731
CPROM1384	CTSS1732
CPROM1385	CTSS1733
CPROM1386	CTSS1734
CPROM1386	CTSS1735
CPROM1387	CTSS1736
CPROM1388	CTSS1737
CPROM1389	CTSS1738
CPROM1390	CTSS1739
CPROM1391	CTSS1740
CPROM1391	CTSS1741
CPROM1392	CTSS1742
CPROM1393	CTSS1743
CPROM1394	CTSS1744
CPROM1395	CTSS1745
CPROM1395	CTSS1746
CPROM1395	CTSS1747
CPROM1396	CTSS1748
CPROM1397	CTSS1749
CPROM1398	CTSS1750
CPROM1399	CTSS1751
CPROM1400	CTSS1752
CPROM1401	CTSS1753
CPROM1402	CTSS1754
CPROM1403	CTSS1755
CPROM1404	CTSS1756
CPROM1405	CTSS1757
CPROM1406	CTSS1758
CPROM1407	CTSS1759
CPROM1408	CTSS1760
CPROM1408	CTSS1761
CPROM1408	CTSS1762
CPROM1409	CTSS1763
CPROM1409	CTSS1764
CPROM1410	CTSS1765
CPROM1411	CTSS1766
CPROM1412	CTSS1767
CPROM1413	CTSS1768
CPROM1413	CTSS1769
CPROM1414	CTSS1770
CPROM1415	CTSS1771
CPROM1416	CTSS1772
CPROM1417	CTSS1773
CPROM1418	CTSS1774
CPROM1419	CTSS1775
CPROM1420	CTSS1776
CPROM1421	CTSS1777
CPROM1422	CTSS1778
CPROM1423	CTSS1779
CPROM1424	CTSS1780
CPROM1425	CTSS1781
CPROM1426	CTSS1782
CPROM1427	CTSS1783
CPROM1428	CTSS1784
CPROM1429	CTSS1785
CPROM1430	CTSS1786
CPROM1430	CTSS1787
CPROM1430	CTSS1788
CPROM1431	CTSS1789
CPROM1431	CTSS1790
CPROM1432	CTSS1791
CPROM1433	CTSS1792
CPROM1433	CTSS1793
CPROM1434	CTSS1794
CPROM1435	CTSS1795
CPROM1435	CTSS1796
CPROM1436	CTSS1797
CPROM1437	CTSS1798
CPROM1438	CTSS1799
CPROM1439	CTSS1800
CPROM1440	CTSS1801
CPROM1441	CTSS1802
CPROM1442	CTSS1803
CPROM1443	CTSS1804
CPROM1444	CTSS1805
CPROM1445	CTSS1806
CPROM1446	CTSS1807
CPROM1447	CTSS1808
CPROM1448	CTSS1809
CPROM1449	CTSS1810
CPROM1450	CTSS1811
CPROM1450	CTSS1812
CPROM1450	CTSS1813
CPROM1451	CTSS1814
CPROM1452	CTSS1815
CPROM1453	CTSS1816
CPROM1453	CTSS1817
CPROM1453	CTSS1818
CPROM1454	CTSS1819
CPROM1455	CTSS1820
CPROM1456	CTSS1821
CPROM1457	CTSS1822
CPROM1458	CTSS1823
CPROM1459	CTSS1824
CPROM1460	CTSS1825
CPROM1461	CTSS1826
CPROM1462	CTSS1827
CPROM1463	CTSS1828
CPROM1464	CTSS1829
CPROM1465	CTSS1830
CPROM1466	CTSS1831
CPROM1467	CTSS1832
CPROM1467	CTSS1833
CPROM1468	CTSS1834
CPROM1468	CTSS1835
CPROM1469	CTSS1836
CPROM1470	CTSS1837
CPROM1471	CTSS1838
CPROM1471	CTSS1839
CPROM1472	CTSS1840
CPROM1473	CTSS1841
CPROM1474	CTSS1842
CPROM1475	CTSS1843
CPROM1476	CTSS1844
CPROM1477	CTSS1845
CPROM1478	CTSS1846
CPROM1478	CTSS1847
CPROM1478	CTSS1848
CPROM1479	CTSS1849
CPROM1480	CTSS1850
CPROM1481	CTSS1851
CPROM1482	CTSS1852
CPROM1483	CTSS1853
CPROM1484	CTSS1854
CPROM1485	CTSS1855
CPROM1486	CTSS1856
CPROM1486	CTSS1857
CPROM1487	CTSS1858
CPROM1488	CTSS1859
CPROM1489	CTSS1860
CPROM1490	CTSS1861
CPROM1491	CTSS1862
CPROM1492	CTSS1863
CPROM1493	CTSS1864
CPROM1493	CTSS1865
CPROM1494	CTSS1866
CPROM1494	CTSS1867
CPROM1494	CTSS1868
CPROM1495	CTSS1869
CPROM1495	CTSS1870
CPROM1495	CTSS1871
CPROM1496	CTSS1872
CPROM1496	CTSS1873
CPROM1496	CTSS1874
CPROM1497	CTSS1875
CPROM1498	CTSS1876
CPROM1499	CTSS1877
CPROM1500	CTSS1878
CPROM1501	CTSS1879
CPROM1502	CTSS1880
CPROM1503	CTSS1881
CPROM1503	CTSS1882
CPROM1504	CTSS1883
CPROM1505	CTSS1884
CPROM1506	CTSS1885
CPROM1507	CTSS1886
CPROM1508	CTSS1887
CPROM1509	CTSS1888
CPROM1510	CTSS1889
CPROM1511	CTSS1890
CPROM1512	CTSS1891
CPROM1513	CTSS1892
CPROM1514	CTSS1893
CPROM1515	CTSS1894
CPROM1516	CTSS1895
CPROM1516	CTSS1896
CPROM1517	CTSS1897
CPROM1518	CTSS1898
CPROM1519	CTSS1899
CPROM1520	CTSS1900
CPROM1520	CTSS1901
CPROM1521	CTSS1902
CPROM1522	CTSS1903
CPROM1523	CTSS1904
CPROM1524	CTSS1905
CPROM1524	CTSS1906
CPROM1525	CTSS1907
CPROM1526	CTSS1908
CPROM1527	CTSS1909
CPROM1528	CTSS1910
CPROM1528	CTSS1911
CPROM1529	CTSS1912
CPROM1530	CTSS1913
CPROM1531	CTSS1914
CPROM1532	CTSS1915
CPROM1533	CTSS1916
CPROM1534	CTSS1917
CPROM1535	CTSS1918
CPROM1536	CTSS1919
CPROM1537	CTSS1920
CPROM1538	CTSS1921
CPROM1539	CTSS1922
CPROM1540	CTSS1923
CPROM1541	CTSS1924
CPROM1542	CTSS1925
CPROM1543	CTSS1926
CPROM1544	CTSS1927
CPROM1545	CTSS1928
CPROM1546	CTSS1929
CPROM1547	CTSS1930
CPROM1547	CTSS1931
CPROM1548	CTSS1932
CPROM1549	CTSS1933
CPROM1550	CTSS1934
CPROM1551	CTSS1935
CPROM1552	CTSS1936
CPROM1553	CTSS1937
CPROM1554	CTSS1938
CPROM1555	CTSS1939
CPROM1556	CTSS1940
CPROM1557	CTSS1941
CPROM1558	CTSS1942
CPROM1559	CTSS1943
CPROM1560	CTSS1944
CPROM1561	CTSS1945
CPROM1562	CTSS1946
CPROM1562	CTSS1947
CPROM1562	CTSS1948
CPROM1563	CTSS1949
CPROM1564	CTSS1950
CPROM1565	CTSS1951
CPROM1566	CTSS1952
CPROM1567	CTSS1953
CPROM1567	CTSS1954
CPROM1567	CTSS1955
CPROM1568	CTSS1956
CPROM1569	CTSS1957
CPROM1570	CTSS1958
CPROM1571	CTSS1959
CPROM1572	CTSS1960
CPROM1573	CTSS1961
CPROM1574	CTSS1962
CPROM1574	CTSS1963
CPROM1575	CTSS1964
CPROM1576	CTSS1965
CPROM1577	CTSS1966
CPROM1578	CTSS1967
CPROM1579	CTSS1968
CPROM1580	CTSS1969
CPROM1581	CTSS1970
CPROM1582	CTSS1971
CPROM1583	CTSS1972
CPROM1584	CTSS1973
CPROM1585	CTSS1974
CPROM1586	CTSS1975
CPROM1587	CTSS1976
CPROM1588	CTSS1977
CPROM1589	CTSS1978
CPROM1590	CTSS1979
CPROM1591	CTSS1980
CPROM1592	CTSS1981
CPROM1593	CTSS1982
CPROM1594	CTSS1983
CPROM1594	CTSS1984
CPROM1595	CTSS1985
CPROM1596	CTSS1986
CPROM1597	CTSS1987
CPROM1598	CTSS1988
CPROM1598	CTSS1989
CPROM1598	CTSS1990
CPROM1598	CTSS1991
CPROM1599	CTSS1992
CPROM1600	CTSS1993
CPROM1601	CTSS1994
CPROM1602	CTSS1995
CPROM1603	CTSS1996
CPROM1604	CTSS1997
CPROM1605	CTSS1998
CPROM1606	CTSS1999
CPROM1607	CTSS2000
CPROM1608	CTSS2001
CPROM1609	CTSS2002
CPROM1610	CTSS2003
CPROM1611	CTSS2004
CPROM1611	CTSS2005
CPROM1612	CTSS2006
CPROM1612	CTSS2007
CPROM1613	CTSS2008
CPROM1614	CTSS2009
CPROM1615	CTSS2010
CPROM1616	CTSS2011
CPROM1617	CTSS2012
CPROM1618	CTSS2013
CPROM1619	CTSS2014
CPROM1620	CTSS2015
CPROM1621	CTSS2016
CPROM1622	CTSS2017
CPROM1623	CTSS2018
CPROM1624	CTSS2019
CPROM1625	CTSS2020
CPROM1626	CTSS2021
CPROM1627	CTSS2022
CPROM1628	CTSS2023
CPROM1629	CTSS2024
CPROM1629	CTSS2025
CPROM1630	CTSS2026
CPROM1631	CTSS2027
CPROM1632	CTSS2028
CPROM1633	CTSS2029
CPROM1634	CTSS2030
CPROM1635	CTSS2031
CPROM1636	CTSS2032
CPROM1637	CTSS2034
CPROM1638	CTSS2033
CPROM1639	CTSS2035
CPROM1640	CTSS2036
CPROM1641	CTSS2037
CPROM1642	CTSS2038
CPROM1643	CTSS2039
CPROM1644	CTSS2040
CPROM1644	CTSS2041
CPROM1645	CTSS2042
CPROM1646	CTSS2044
CPROM1647	CTSS2043
CPROM1648	CTSS2045
CPROM1648	CTSS2046
CPROM1649	CTSS2047
CPROM1650	CTSS2048
CPROM1651	CTSS2049
CPROM1652	CTSS2050
CPROM1653	CTSS2051
CPROM1654	CTSS2052
CPROM1655	CTSS2053
CPROM1656	CTSS2054
CPROM1657	CTSS2055
CPROM1658	CTSS2056
CPROM1659	CTSS2057
CPROM1660	CTSS2058
CPROM1661	CTSS2059
CPROM1662	CTSS2060
CPROM1663	CTSS2061
CPROM1664	CTSS2062
CPROM1665	CTSS2063
CPROM1666	CTSS2064
CPROM1667	CTSS2065
CPROM1668	CTSS2066
CPROM1669	CTSS2067
CPROM1669	CTSS2068
CPROM1669	CTSS2069
CPROM1669	CTSS2070
CPROM1670	CTSS2071
CPROM1671	CTSS2072
CPROM1672	CTSS2073
CPROM1673	CTSS2074
CPROM1674	CTSS2075
CPROM1675	CTSS2076
CPROM1676	CTSS2077
CPROM1677	CTSS2078
CPROM1678	CTSS2079
CPROM1679	CTSS2080
CPROM1680	CTSS2081
CPROM1681	CTSS2082
CPROM1682	CTSS2083
CPROM1683	CTSS2084
CPROM1684	CTSS2085
CPROM1685	CTSS2086
CPROM1685	CTSS2087
CPROM1686	CTSS2088
CPROM1687	CTSS2089
CPROM1688	CTSS2090
CPROM1689	CTSS2091
CPROM1690	CTSS2092
CPROM1691	CTSS2093
CPROM1692	CTSS2094
CPROM1693	CTSS2095
CPROM1694	CTSS2096
CPROM1695	CTSS2097
CPROM1696	CTSS2098
CPROM1697	CTSS2099
CPROM1698	CTSS2100
CPROM1699	CTSS2101
CPROM1700	CTSS2102
CPROM1701	CTSS2103
CPROM1702	CTSS2104
CPROM1703	CTSS2105
CPROM1704	CTSS2106
CPROM1705	CTSS2107
CPROM1706	CTSS2108
CPROM1707	CTSS2110
CPROM1708	CTSS2109
CPROM1709	CTSS2111
CPROM1710	CTSS2112
CPROM1711	CTSS2113
CPROM1712	CTSS2114
CPROM1713	CTSS2115
CPROM1714	CTSS2116
CPROM1715	CTSS2117
CPROM1716	CTSS2118
CPROM1717	CTSS2119
CPROM1718	CTSS2120
CPROM1719	CTSS2121
CPROM1720	CTSS2122
CPROM1721	CTSS2123
CPROM1722	CTSS2124
CPROM1723	CTSS2125
CPROM1724	CTSS2126
CPROM1725	CTSS2127
CPROM1726	CTSS2128
CPROM1727	CTSS2129
CPROM1727	CTSS2130
CPROM1728	CTSS2131
CPROM1729	CTSS2132
CPROM1730	CTSS2133
CPROM1731	CTSS2134
CPROM1731	CTSS2135
CPROM1732	CTSS2136
CPROM1733	CTSS2137
CPROM1733	CTSS2138
CPROM1734	CTSS2139
CPROM1735	CTSS2140
CPROM1736	CTSS2141
CPROM1737	CTSS2142
CPROM1738	CTSS2143
CPROM1738	CTSS2144
CPROM1739	CTSS2145
CPROM1740	CTSS2146
CPROM1741	CTSS2147
CPROM1742	CTSS2148
